num_topics,alpha,beta,u_mass,c_v
6,0.6,symmetric,-2.8276181212181246,0.2717880067633524
6,1,0.01,-2.453284270759877,0.28499612096177496
6,1,0.3,-2.3477665564537946,0.276853559544925
6,1,0.6,-2.4454021859325743,0.270430390093092
6,1,1,-2.4982944694803026,0.26693772005658173
6,1,symmetric,-2.4917821028947453,0.2743430319562952
6,symmetric,0.01,-2.3717101952665733,0.27640130226228854
6,symmetric,0.3,-2.6292087897690704,0.2840327643276092
6,symmetric,0.6,-2.567024498869439,0.2798923517549589
6,symmetric,1,-2.8238491957449763,0.292096350453594
6,symmetric,symmetric,-2.566573237046923,0.2881759255851046
6,asymmetric,0.01,-2.6184010667105224,0.2740176569306573
6,asymmetric,0.3,-2.708049304715328,0.28525318771086483
6,asymmetric,0.6,-2.8419454765928176,0.3209810084904507
6,asymmetric,1,-4.17129651823878,0.36576475069889874
6,asymmetric,symmetric,-2.7636692158798284,0.26915560031980146
7,0.01,0.01,-2.704977430020778,0.2772064729927561
7,0.01,0.3,-3.13264051875018,0.27066917738949103
7,0.01,0.6,-3.097344208334877,0.2985553445008861
7,0.01,1,-3.0265880563008203,0.28607437778188977
7,0.01,symmetric,-3.0232128810807266,0.2756599181748955
7,0.3,0.01,-2.6615936573309695,0.30294581749041116
7,0.3,0.3,-2.7616586733027617,0.2613900671826977
7,0.3,0.6,-3.0837550936297804,0.2647265861331952
7,0.3,1,-3.250533944638086,0.2834997753268634
7,0.3,symmetric,-2.8721465402126465,0.2935310307541231
7,0.6,0.01,-2.5935919753811603,0.2993855754736014
7,0.6,0.3,-2.5843284755361693,0.2731053080870585
7,0.6,0.6,-2.67264907845017,0.27352329971735717
7,0.6,1,-3.2821287776719688,0.29393272101797424
7,0.6,symmetric,-2.5574963208213393,0.29184572130389086
7,1,0.01,-2.6665593276367536,0.30361400716542336
7,1,0.3,-2.494090728445607,0.2801344191095886
7,1,0.6,-2.61990306621933,0.2687792680708872
7,1,1,-2.7242669299045517,0.2857545331539378
7,1,symmetric,-2.4089934527604493,0.2878378878774054
7,symmetric,0.01,-2.884586462672712,0.27346198852988846
7,symmetric,0.3,-2.9436294396763967,0.27049976189442887
7,symmetric,0.6,-3.3723191847612006,0.2864476074710925
7,symmetric,1,-3.1036376414362934,0.2781434289875575
7,symmetric,symmetric,-2.7416400353643673,0.2613212810291498
7,asymmetric,0.01,-2.787506107930125,0.2751195475131732
7,asymmetric,0.3,-3.002263388950639,0.2721939546737602
7,asymmetric,0.6,-3.0701770605478154,0.29778997195694284
7,asymmetric,1,-4.225598694798168,0.3025132582867376
7,asymmetric,symmetric,-2.9146611632366635,0.2721216897013082
8,0.01,0.01,-2.5527727311880817,0.29002045269158944
8,0.01,0.3,-2.509751361485459,0.28211450076296013
8,0.01,0.6,-2.284659741723325,0.26465514891320885
8,0.01,1,-2.6408763698579056,0.2860570618953714
8,0.01,symmetric,-2.7823731577705004,0.29635954092213734
8,0.3,0.01,-2.8211794500450775,0.2987576484318112
8,0.3,0.3,-2.99549804582495,0.30626738934198094
8,0.3,0.6,-2.919357445449501,0.2961423807840654
